feature,p.value_tx,FDR_tx,logFC_tx,p.value_time,FDR_time,p.value_interaction,FDR_interaction,tx,time,Mean_Ice_15,Mean_Ice_30,Mean_Ice_60,Mean_Ice_90,Mean_RT_15,Mean_RT_30,Mean_RT_60,Mean_RT_90
C18_272.106839467787_32.7434563824008,0.926162558755329,0.9999999999999998,0.11024745448209397,0.7116270398045195,1,0.8187316348059293,1,RT,60,NA,NA,NA,NA,NA,NA,20.75066381172787,NA
C18_272.106839467787_32.7434563824008,0.926162558755329,0.9999999999999998,0.11024745448209397,0.7116270398045195,1,0.8187316348059293,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.579809646073862
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,Ice,15,22.36421864882095,NA,NA,NA,NA,NA,NA,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,Ice,30,NA,22.705142683138718,NA,NA,NA,NA,NA,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,Ice,60,NA,NA,21.96807707146128,NA,NA,NA,NA,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,Ice,90,NA,NA,NA,20.446158679521126,NA,NA,NA,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,RT,15,NA,NA,NA,NA,22.70686638907218,NA,NA,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,RT,30,NA,NA,NA,NA,NA,22.199441044802608,NA,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,RT,60,NA,NA,NA,NA,NA,NA,23.019039573263203,NA
C18_272.957054154914_19.8757522738009,0.7089054913254784,0.9976445116039421,0.342647740251232,0.08051696023984278,1,0.39690853284367916,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.096281794700054
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,Ice,15,24.080447563196344,NA,NA,NA,NA,NA,NA,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,Ice,30,NA,22.8551475961605,NA,NA,NA,NA,NA,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,Ice,60,NA,NA,23.71137083522409,NA,NA,NA,NA,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,Ice,90,NA,NA,NA,23.511646002075832,NA,NA,NA,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,RT,15,NA,NA,NA,NA,23.605017864884605,NA,NA,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,RT,30,NA,NA,NA,NA,NA,23.67034835789536,NA,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,RT,60,NA,NA,NA,NA,NA,NA,23.215192802361912,NA
C18_272.992165769473_21.6287626750616,0.3713617962306953,0.9969365741869346,-0.4754296983117367,0.14197381952801946,1,0.15862282063104094,1,RT,90,NA,NA,NA,NA,NA,NA,NA,23.95976788539897
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,Ice,15,25.675257182028925,NA,NA,NA,NA,NA,NA,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,Ice,30,NA,25.650595176239417,NA,NA,NA,NA,NA,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,Ice,60,NA,NA,25.85265314844006,NA,NA,NA,NA,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,Ice,90,NA,NA,NA,25.587641408782783,NA,NA,NA,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,RT,15,NA,NA,NA,NA,25.44852394900193,NA,NA,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,RT,30,NA,NA,NA,NA,NA,25.79945995070005,NA,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,RT,60,NA,NA,NA,NA,NA,NA,25.045106686897462,NA
C18_273.001799482503_21.4036777380107,0.5699345386718628,0.9969365741869346,-0.2267332330269922,0.919975439585684,1,0.17003081693615854,1,RT,90,NA,NA,NA,NA,NA,NA,NA,25.90810704308925
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,Ice,15,20.47307116921895,NA,NA,NA,NA,NA,NA,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,Ice,30,NA,21.322145065901235,NA,NA,NA,NA,NA,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,Ice,60,NA,NA,20.178854617447772,NA,NA,NA,NA,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,Ice,90,NA,NA,NA,20.142268665074145,NA,NA,NA,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,RT,15,NA,NA,NA,NA,20.431865523210178,NA,NA,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,RT,30,NA,NA,NA,NA,NA,20.741644624328302,NA,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,RT,60,NA,NA,NA,NA,NA,NA,18.726852533287865,NA
HILIC_273.012997776735_238.343873528321,0.9575998269169794,0.9999999999999998,-0.041205646008771434,0.394561333340472,1,0.4715047127109251,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.583002163763492
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,Ice,15,23.924479441144122,NA,NA,NA,NA,NA,NA,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,Ice,30,NA,23.89047120036671,NA,NA,NA,NA,NA,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,Ice,60,NA,NA,24.39467817403979,NA,NA,NA,NA,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,Ice,90,NA,NA,NA,23.803066976862198,NA,NA,NA,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,RT,15,NA,NA,NA,NA,24.70537236531533,NA,NA,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,RT,30,NA,NA,NA,NA,NA,25.009540730498628,NA,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,RT,60,NA,NA,NA,NA,NA,NA,24.7861664727119,NA
C18_273.092383187167_30.6722806118993,0.1595747691141489,0.9911398709670876,0.7808929241712106,0.7023097014568835,1,0.8216369383566826,1,RT,90,NA,NA,NA,NA,NA,NA,NA,24.49159943239115
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,Ice,15,18.39992461258181,NA,NA,NA,NA,NA,NA,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,Ice,30,NA,18.40766716052759,NA,NA,NA,NA,NA,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,Ice,60,NA,NA,20.562247069156957,NA,NA,NA,NA,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,Ice,90,NA,NA,NA,20.30853603784828,NA,NA,NA,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,RT,15,NA,NA,NA,NA,20.343968619761924,NA,NA,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,RT,30,NA,NA,NA,NA,NA,19.320897565556724,NA,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,RT,60,NA,NA,NA,NA,NA,NA,18.42578470523682,NA
HILIC_273.094156628267_67.0485196602193,0.08412520391677929,0.9728307619644055,1.9440440071801117,0.09090344334163736,1,0.058119769722492796,1,RT,90,NA,NA,NA,NA,NA,NA,NA,18.617834449109242
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,Ice,15,27.277075265131955,NA,NA,NA,NA,NA,NA,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,Ice,30,NA,27.544905473683382,NA,NA,NA,NA,NA,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,Ice,60,NA,NA,27.860535570245023,NA,NA,NA,NA,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,Ice,90,NA,NA,NA,27.393122243015345,NA,NA,NA,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,RT,15,NA,NA,NA,NA,28.651812864185946,NA,NA,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,RT,30,NA,NA,NA,NA,NA,27.95168963977494,NA,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,RT,60,NA,NA,NA,NA,NA,NA,27.805105783372525,NA
HILIC_273.120641043602_65.4874173601137,0.12823330269092026,0.9728307619644055,1.3747375990539932,0.9214767794177239,1,0.5683263765819853,1,RT,90,NA,NA,NA,NA,NA,NA,NA,28.333631642247017
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,Ice,15,22.42253081324233,NA,NA,NA,NA,NA,NA,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,Ice,30,NA,22.471439985835886,NA,NA,NA,NA,NA,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,Ice,60,NA,NA,22.657541326769586,NA,NA,NA,NA,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,Ice,90,NA,NA,NA,22.525920879755187,NA,NA,NA,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,RT,15,NA,NA,NA,NA,22.451474899943427,NA,NA,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,RT,30,NA,NA,NA,NA,NA,22.48556078908197,NA,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,RT,60,NA,NA,NA,NA,NA,NA,22.57754814189017,NA
C18_273.207145478959_148.824821636066,0.8733662119293628,0.9999999999999998,0.028944086701098878,0.5995355361012649,1,0.9405115911492714,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.44031198580713
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,Ice,15,22.574839752801292,NA,NA,NA,NA,NA,NA,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,Ice,30,NA,22.964782494025215,NA,NA,NA,NA,NA,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,Ice,60,NA,NA,23.124770229389043,NA,NA,NA,NA,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,Ice,90,NA,NA,NA,22.57732899275548,NA,NA,NA,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,RT,15,NA,NA,NA,NA,22.669053347370003,NA,NA,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,RT,30,NA,NA,NA,NA,NA,22.901824086049363,NA,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,RT,60,NA,NA,NA,NA,NA,NA,22.69612731806699,NA
HILIC_274.068649421034_160.337504743442,0.8397790658036203,0.9999999999999998,0.09421359456870654,0.5440868128390838,1,0.3740507020642857,1,RT,90,NA,NA,NA,NA,NA,NA,NA,22.870157767165978
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,Ice,15,22.42233341957327,NA,NA,NA,NA,NA,NA,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,Ice,30,NA,22.48618113077704,NA,NA,NA,NA,NA,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,Ice,60,NA,NA,24.24040183648902,NA,NA,NA,NA,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,Ice,90,NA,NA,NA,22.197164194303078,NA,NA,NA,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,RT,15,NA,NA,NA,NA,22.484236920729895,NA,NA,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,RT,30,NA,NA,NA,NA,NA,23.207548240618213,NA,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,RT,60,NA,NA,NA,NA,NA,NA,23.63036656637957,NA
C18_274.140771736984_31.0676305838672,0.9583646468211815,0.9999999999999998,0.06190350115662202,0.2913629346552445,1,0.7865616877116173,1,RT,90,NA,NA,NA,NA,NA,NA,NA,23.229909226868994
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,Ice,15,27.203127506266956,NA,NA,NA,NA,NA,NA,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,Ice,30,NA,27.21039729835021,NA,NA,NA,NA,NA,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,Ice,60,NA,NA,26.57943433558099,NA,NA,NA,NA,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,Ice,90,NA,NA,NA,26.790780420709737,NA,NA,NA,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,RT,15,NA,NA,NA,NA,26.921658143679085,NA,NA,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,RT,30,NA,NA,NA,NA,NA,27.409012176166105,NA,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,RT,60,NA,NA,NA,NA,NA,NA,26.87047858461245,NA
C18_275.017401159846_18.8333937524597,0.6180521134172905,0.9969365741869346,-0.28146936258787064,0.6029006277728011,1,0.9379114529838403,1,RT,90,NA,NA,NA,NA,NA,NA,NA,26.64528037258816
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,Ice,15,18.345959900301388,NA,NA,NA,NA,NA,NA,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,Ice,30,NA,18.143576571408527,NA,NA,NA,NA,NA,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,Ice,60,NA,NA,18.381245013873666,NA,NA,NA,NA,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,Ice,90,NA,NA,NA,17.98763397221821,NA,NA,NA,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,RT,15,NA,NA,NA,NA,17.743900622298266,NA,NA,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,RT,30,NA,NA,NA,NA,NA,18.974791353967547,NA,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,RT,60,NA,NA,NA,NA,NA,NA,17.9326297180039,NA
HILIC_275.055382752087_102.568050288415,0.39482636979878427,0.9969365741869346,-0.6020592780031216,0.937021476240254,1,0.4927207308167668,1,RT,90,NA,NA,NA,NA,NA,NA,NA,18.29291096213024
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,Ice,15,21.286898858015263,NA,NA,NA,NA,NA,NA,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,Ice,30,NA,21.498948239188213,NA,NA,NA,NA,NA,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,Ice,60,NA,NA,20.832747351879988,NA,NA,NA,NA,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,Ice,90,NA,NA,NA,20.242359719534356,NA,NA,NA,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,RT,15,NA,NA,NA,NA,19.99872139426301,NA,NA,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,RT,30,NA,NA,NA,NA,NA,20.790633378420537,NA,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,RT,60,NA,NA,NA,NA,NA,NA,20.73948847181595,NA
C18_275.071496687773_32.6591267683845,0.16672738719265437,0.9911398709670876,-1.2881774637522496,0.536223447403761,1,0.7385784265656589,1,RT,90,NA,NA,NA,NA,NA,NA,NA,20.37469859478616
C18_275.088491722493_20.6000484349882,0.27674512435229814,0.9969365741869346,0.6574835499978618,0.6532234419625166,1,0.1951851854994854,1,Ice,15,26.510758807906,NA,NA,NA,NA,NA,NA,NA
C18_275.088491722493_20.6000484349882,0.27674512435229814,0.9969365741869346,0.6574835499978618,0.6532234419625166,1,0.1951851854994854,1,Ice,30,NA,27.00110450842173,NA,NA,NA,NA,NA,NA
